#{"t_start": 1701938071.153871, "env_id": "manipulator_mujoco/UR5eSBEnvPos-v0"}
r,l,t
54.851503,10,1402.307386
30.040156,20,1404.301224
51.193233,9,1405.180532
47.23041,12,1406.377639
45.328685,12,1407.555964
59.485601,3,1407.849108
-17.302692,21,1409.958919
54.197336,9,1410.861687
-27.380048,21,1413.018586
57.197717,7,1413.713151
58.777546,4,1414.105975
59.968857,1,1414.205264
59.856373,2,1414.400313
51.875356,10,1415.408024
58.046918,5,1415.942065
57.25238,6,1416.546
-23.789336,21,1418.746803
59.376737,3,1419.040115
59.476847,3,1419.329627
56.3408,8,1420.148593
57.683946,8,1420.937817
52.570403,8,1421.720023
54.328248,8,1422.499573
55.251318,8,1423.304279
59.832454,2,1423.497874
54.585396,8,1424.295488
57.277892,7,1425.005677
58.375286,5,1425.49977
53.856514,8,1426.309725
47.890497,15,1427.797118
51.133101,10,1428.781531
54.867535,9,1429.67722
58.959142,4,1430.083749
57.769795,5,1430.576575
53.052958,13,1431.870792
50.211168,13,1433.14814
54.07571,10,1434.229086
56.301283,6,1434.81173
56.634342,7,1435.510403
59.662874,3,1435.801419
53.721807,8,1436.638794
45.321168,11,1437.743418
59.602849,3,1438.037521
49.00426,10,1439.151938
56.128337,6,1439.741435
57.82925,5,1440.228106
59.232533,4,1440.617998
51.472489,10,1441.648203
59.549202,3,1441.971782
-39.339094,21,1444.124426
59.906588,2,1444.318578
55.34751,7,1444.999706
59.481759,4,1445.386377
59.011993,4,1445.795087
59.323836,4,1446.312781
49.787998,9,1447.206155
56.937188,7,1447.910666
54.210264,8,1448.688766
57.890749,5,1449.184583
58.030801,5,1449.678609
59.479739,3,1449.985779
53.73566,10,1450.968141
55.852586,7,1451.660496
54.333814,8,1452.459132
38.429096,19,1454.332219
59.810785,2,1454.526495
53.272645,8,1455.306295
58.744166,4,1455.691633
48.111492,11,1456.79536
58.099471,5,1457.311883
52.345768,9,1458.216752
50.11365,10,1459.216518
58.877785,4,1459.609126
-28.33009,21,1461.666594
54.362561,11,1462.762717
52.867426,13,1464.034973
53.716569,8,1464.846195
47.36947,14,1466.227348
